freelancer_id,age,gender,country,years_experience,num_skills,profile_completeness,has_portfolio,has_video_profile,has_certifications,primary_skill,hourly_rate_usd,total_jobs_completed,job_success_rate,repeat_client_rate,avg_response_time_hrs,total_earnings_12m_usd,success_score,churn_risk,earnings_tier
FL_006072,44,Female,United Kingdom,4.5,6,93.1,1,0,0,Content Writing / Copywriting,280,35,,0.343,7.2,68410,86.3,0,High
FL_006073,34,Male,Other,1.7,7,49.9,1,0,1,Graphic Design,280,21,71.4,0.208,25.8,106022,64.3,0,High
FL_006074,23,Male,India,20,13,86.2,1,1,0,Web Development,110.38,59,87.8,0.43,15.2,98205,99,0,High
FL_006075,30,Female,United Kingdom,1.6,13,75.1,1,0,1,Web Development,280,31,85.8,0.366,9.1,179296,86.9,0,High
FL_006076,26,Female,United States,6.4,9,81.5,1,1,0,Mobile App Development,280,27,89.2,0.387,14.7,125741,85.9,0,High
FL_006077,21,Male,United States,5.8,9,78.6,1,0,0,Graphic Design,280,28,92.7,0.184,10,63282,80.7,0,High
FL_006078,43,Male,Other,4.9,5,78.7,1,1,1,Digital Marketing,280,31,79.1,0.127,10.2,128161,89.2,0,High
FL_006079,44,Female,Pakistan,4.2,5,78.6,1,0,0,Digital Marketing,280,29,86.8,,19.1,228225,86.7,0,High
FL_006080,47,Female,Germany,0.4,6,96.7,1,1,0,Data Science & Analytics,280,31,100,0.218,15.4,245000,99,0,High
FL_006081,34,Female,Philippines,20,6,79.6,0,0,0,Video Editing,,61,79.7,0.252,11.6,55078,99,0,High
FL_006082,28,Female,Canada,0.7,7,95.3,1,0,0,Content Writing / Copywriting,159.8,22,100,0.42,15.9,29996,79.4,0,Medium
FL_006083,39,Female,Philippines,3.4,7,72,0,0,0,Web Development,188.64,36,85,0.222,24.9,245000,72.6,0,High
FL_006084,34,Male,United States,1.1,7,96.9,0,0,0,Mobile App Development,280,34,71.1,0.455,10.7,199620,87.8,0,High
FL_006085,30,Female,Other,0.7,13,75.2,0,0,0,Digital Marketing,173.51,15,100,0.349,12.2,35809,74.5,0,Medium
FL_006086,37,Female,United States,3.1,13,75.4,0,0,0,Mobile App Development,280,23,95.8,0.175,10.5,210515,86.1,0,High
FL_006087,29,Other,United Kingdom,6.9,14,50.6,1,0,1,Web Development,158.94,35,91.1,0.148,23.8,132133,89.4,0,High
FL_006088,49,Male,Philippines,1.8,6,64.6,1,0,0,Web Development,148.36,31,81.5,0.343,14.7,109752,75.1,0,High
FL_006089,26,Female,United States,0.3,4,67.8,0,1,0,SEO / SEM,105.66,27,96.4,,20.2,170095,80.1,0,High
FL_006090,31,Female,United States,3.7,12,50.1,1,0,0,Mobile App Development,121.11,28,100,0.286,18.3,30068,67.6,0,Medium
FL_006091,45,Male,Brazil,5.5,5,65.2,0,0,0,Data Science & Analytics,280,35,76.6,0.267,5.7,245000,69.7,0,High
FL_006092,27,Male,India,1.3,6,90,1,0,0,Graphic Design,280,19,,0.453,10.6,44191,85.2,1,High
FL_006093,37,Female,United Kingdom,4.5,5,91.7,1,0,0,Mobile App Development,280,35,66.2,0.385,10.6,133906,83.1,0,High
FL_006094,48,Male,Pakistan,0.3,9,52,1,0,1,Video Editing,280,28,87,0.33,15.4,245000,77.7,1,High
FL_006095,48,Female,India,1.7,9,100,1,1,1,Digital Marketing,280,29,100,0.265,,131949,82.4,0,High
FL_006096,21,Female,Germany,2.4,4,92.4,1,1,0,Graphic Design,275.82,26,100,,10.6,213808,84.9,0,High
FL_006097,42,Male,Other,5.8,7,100,1,1,1,Web Development,69.84,31,57.6,0.438,11.7,6594,59.5,1,Low
FL_006098,25,Other,United States,1.6,13,96.7,1,0,0,Content Writing / Copywriting,280,24,77.2,0.073,6.2,245000,74.8,0,High
FL_006099,29,Female,Nigeria,2.3,8,100,1,0,0,Web Development,218.84,28,100,0.405,11.4,150603,99,0,High
FL_006100,38,Male,India,3.8,15,85.7,0,0,0,AI & Machine Learning,280,30,89.8,0.444,13.5,53452,99,0,High
FL_006101,44,Male,Pakistan,3.7,9,66.6,1,1,1,Data Science & Analytics,280,27,,0.282,8.3,245000,90.8,0,High
FL_006102,47,Female,Philippines,2.8,8,83.2,1,1,0,Web Development,212.34,34,85.3,0.395,13.3,23464,82.9,0,Medium
FL_006103,41,Male,India,1.5,6,43.2,1,1,0,Digital Marketing,280,31,63.1,0.447,8.7,148238,63.3,0,High
FL_006104,22,Male,United States,4.2,6,76.4,1,0,0,AI & Machine Learning,280,27,99.5,0.317,11.9,240107,93.8,0,High
FL_006105,49,Male,Pakistan,6.9,6,78.3,1,0,0,Web Development,179.93,31,90.2,,18.3,56725,96.9,0,High
FL_006106,46,Male,United States,0.6,9,94.4,1,1,1,AI & Machine Learning,280,25,100,,19.5,75013,84.6,0,High
FL_006107,31,Male,United States,1.6,7,82.3,1,0,0,Digital Marketing,273.82,20,73.7,0.306,,49559,61.4,1,High
FL_006108,47,Other,Other,4.2,7,71.9,1,1,0,Mobile App Development,280,34,76.1,0.177,28.1,73493,80.2,0,High
FL_006109,48,Female,India,5.4,6,56.6,1,0,1,Digital Marketing,280,38,79.7,0.304,6.9,239506,82.4,0,High
FL_006110,26,Male,Pakistan,5.8,7,67,1,1,0,Graphic Design,280,39,100,0.326,13.1,226615,99,0,High
FL_006111,46,Male,India,4,11,75.4,1,1,1,Graphic Design,255.57,37,83.1,0.264,11.8,77965,77.8,0,High
FL_006112,28,Female,Other,2.5,6,67.7,1,0,1,Content Writing / Copywriting,280,30,99.2,0.222,16.4,245000,83.3,0,High
FL_006113,24,Male,India,3.9,13,40,1,1,1,Graphic Design,,38,88.8,0.324,9.9,12593,72.4,0,Medium
FL_006114,38,Female,India,0.6,6,78.8,1,1,0,Digital Marketing,179.77,21,95.6,0.404,15.4,58782,88.4,1,High
FL_006115,48,Female,Pakistan,0.9,9,71.5,1,0,0,Digital Marketing,280,25,80.7,0.282,7.3,97823,71.6,0,High
FL_006116,31,Female,Other,10,4,71.2,1,1,0,AI & Machine Learning,280,38,84.7,0.4,21.5,245000,97,0,High
FL_006117,25,Male,Canada,9.7,13,81.6,0,0,1,Virtual Assistant,280,42,92.8,0.26,22,183999,99,0,High
FL_006118,35,Male,India,4.9,9,71.7,1,0,0,Virtual Assistant,146.49,30,88.9,0.315,15.7,59066,80,0,High
FL_006119,48,Male,Canada,1.5,14,96.2,0,0,0,Video Editing,280,27,81.4,0.455,20.5,245000,91.8,0,High
FL_006120,38,Male,Ukraine,4,12,67.2,1,0,0,Web Development,280,30,81.6,0.332,4.7,245000,92,0,High
FL_006121,22,Male,Other,4.4,6,65.8,1,1,1,Content Writing / Copywriting,280,42,99,0.285,10.4,221157,85.3,0,High
FL_006122,51,Female,Other,2.8,5,66.9,0,0,0,Virtual Assistant,280,25,95.5,0.191,17.2,120277,78.2,0,High
FL_006123,42,Female,Philippines,5.2,6,81.8,0,1,0,Virtual Assistant,231.25,38,82.8,,18.2,33802,77.4,0,Medium
FL_006124,31,Female,Brazil,0.1,15,81.6,1,0,0,Virtual Assistant,280,24,100,0.253,13.3,245000,95.3,1,High
FL_006125,46,Female,Pakistan,1.1,6,70,1,0,0,Graphic Design,280,13,79.8,0.132,7.3,71154,63.7,0,High
FL_006126,45,Male,Pakistan,6,5,78.8,1,0,1,Mobile App Development,178.6,43,65.4,0.357,25.7,178969,95.5,0,High
FL_006127,33,Female,United States,10.6,14,85.1,1,1,1,Digital Marketing,137.11,50,83.7,0.431,7.2,245000,99,0,High
FL_006128,24,Male,United States,7.9,7,88.6,0,1,0,AI & Machine Learning,280,38,86.1,0.497,16.6,245000,98.3,0,High
FL_006129,42,Male,United States,4.8,11,77.1,0,0,0,Content Writing / Copywriting,280,31,100,0.42,21.2,83865,96,0,High
FL_006130,27,Female,Other,0.7,10,66.4,1,1,1,Mobile App Development,,20,,0.429,14.6,111767,86.6,0,High
FL_006131,49,Female,United States,1.7,13,66.4,1,0,1,Mobile App Development,280,30,91.2,0.399,20.3,147086,83.1,0,High
FL_006132,31,Female,United States,0.2,12,83.2,0,1,0,AI & Machine Learning,239.84,21,79.3,0.262,10.9,148506,77.1,0,High
FL_006133,42,Male,India,3.9,11,90.6,0,0,1,Digital Marketing,195.27,32,92.1,0.389,14.7,192613,99,0,High
FL_006134,44,Male,Pakistan,2.3,10,81.4,1,0,0,Digital Marketing,280,29,84.7,0.317,5.7,245000,81.7,0,High
FL_006135,24,Male,Other,3.2,9,72.8,0,1,0,Digital Marketing,280,31,82.2,0.275,10.6,57136,89.9,0,High
FL_006136,48,Male,Ukraine,14.7,6,69.9,0,0,1,Web Development,280,49,,0.41,8.9,39426,99,0,High
FL_006137,35,Male,India,2,13,91.9,0,1,0,Data Science & Analytics,138.21,31,99.2,0.28,,60196,82.7,0,High
FL_006138,21,Female,Other,1.4,7,59.4,0,1,1,Virtual Assistant,280,27,89.6,0.303,13.5,245000,75.9,0,High
FL_006139,43,Female,United States,0.6,11,71.4,1,0,0,Virtual Assistant,280,31,,0.246,23.4,37366,69,0,Medium
FL_006140,23,Male,Other,0.6,15,100,1,0,1,Digital Marketing,280,30,81.5,0.278,28.8,245000,76,1,High
FL_006141,34,Female,United States,2.8,5,97.7,1,1,0,AI & Machine Learning,217.66,29,87.4,0.54,3.5,135724,99,0,High
FL_006142,26,Male,Brazil,5.3,15,82.2,0,0,0,SEO / SEM,280,31,73.7,0.43,18.8,213471,93.6,0,High
FL_006143,38,Female,United States,3.2,9,71.2,0,1,1,Mobile App Development,280,25,97.9,0.153,7.8,245000,92.3,0,High
FL_006144,45,Male,Other,7.9,4,74.9,1,0,1,Video Editing,225.12,44,71.2,0.361,19.8,245000,73.4,0,High
FL_006145,21,Female,United States,1.4,10,80.4,1,1,0,AI & Machine Learning,280,25,73.1,0.348,10.3,33480,82.3,0,Medium
FL_006146,26,Female,United States,3.4,7,100,1,0,1,Virtual Assistant,280,35,100,0.353,21.5,78717,89.6,0,High
FL_006147,26,Female,Other,4.1,15,95.4,1,0,1,Web Development,212.4,27,70.5,0.332,8.6,138719,86.3,0,High
FL_006148,41,Male,United States,1.3,4,93.3,1,0,0,AI & Machine Learning,,26,97.4,0.224,11.7,166787,85.7,0,High
FL_006149,36,Female,Germany,1.9,8,76.5,1,1,0,Graphic Design,193.94,30,89,0.314,23,245000,74.7,0,High
FL_006150,49,Male,Brazil,3.4,8,71.1,1,0,1,Web Development,152.87,36,80.1,0.37,,56437,83.1,0,High
FL_006151,25,Male,Pakistan,0.1,9,75.9,1,0,1,Data Science & Analytics,206.29,20,100,0.497,11.4,36182,79.1,0,Medium
FL_006152,37,Male,India,8.3,15,94.9,1,0,1,Data Science & Analytics,186.93,42,,0.29,11.2,161881,99,0,High
FL_006153,30,Female,Other,0.4,11,100,1,1,0,Digital Marketing,280,25,93.9,0.31,14.3,245000,88.6,1,High
FL_006154,48,Female,Other,0.2,7,65.3,1,0,1,Web Development,198.32,28,86.6,0.411,30.6,72584,81,0,High
FL_006155,41,Male,United Kingdom,0.9,15,42.3,1,0,1,Graphic Design,280,24,78.8,0.238,17.4,77190,66.2,0,High
FL_006156,38,Male,India,2.7,10,75,1,0,0,Data Science & Analytics,198.89,27,85.3,0.405,14.9,33258,82.7,0,Medium
FL_006157,27,Female,India,1.5,14,96,1,0,1,Mobile App Development,,34,68.4,0.15,27.3,210588,81.1,0,High
FL_006158,23,Male,India,2.2,7,69.9,1,0,1,Mobile App Development,280,28,95.1,0.451,5.3,64859,85.8,0,High
FL_006159,33,Male,Philippines,0.3,5,86.2,1,0,1,Content Writing / Copywriting,280,18,90.8,,6.8,75216,86.8,0,High
FL_006160,35,Male,Other,1,11,61,1,0,1,AI & Machine Learning,280,29,89.2,0.38,,41718,70.3,1,High
FL_006161,40,Female,Brazil,0.4,8,74.3,0,0,0,Graphic Design,280,28,84.9,0.508,5.4,55309,80.3,0,High
FL_006162,39,Male,Germany,1,13,66.4,1,0,0,Web Development,280,33,100,0.419,8.6,245000,96.4,1,High
FL_006163,23,Female,United Kingdom,4.6,7,76.6,0,0,1,Accounting & Finance,137.66,21,76.8,0.332,8.6,19038,72.8,0,Medium
FL_006164,24,Male,India,3.3,15,82.2,1,1,0,Web Development,280,21,,0.391,24.1,32770,87.6,0,Medium
FL_006165,25,Male,Brazil,1.5,5,90.1,1,1,1,Data Science & Analytics,280,32,80.3,0.337,5.5,214531,79.1,0,High
FL_006166,21,Male,Germany,1.2,10,72.3,1,0,1,Graphic Design,219.64,21,100,0.296,19.2,91103,91.2,0,High
FL_006167,24,Male,Ukraine,20,8,60.8,1,1,1,Graphic Design,280,66,78.5,0.245,,175154,99,0,High
FL_006168,32,Male,United States,5.5,12,54.7,1,0,0,Virtual Assistant,280,32,95.5,0.278,16.2,138144,91.6,0,High
FL_006169,48,Male,Pakistan,6.6,10,96.3,1,0,1,Accounting & Finance,280,30,,0.378,9.8,164147,84.8,0,High
FL_006170,47,Female,India,0.1,12,66,1,1,0,Content Writing / Copywriting,280,25,81.3,0.224,11.4,105032,69.8,0,High
FL_006171,44,Male,India,0.2,15,87.3,0,0,0,Graphic Design,112.6,18,80,0.156,20.5,35234,72.1,1,Medium
FL_006172,30,Female,Ukraine,4.7,13,53.5,1,0,0,Web Development,197.86,33,97.4,0.293,22,151717,97.4,0,High
FL_006173,43,Female,India,0.8,13,100,1,1,1,Data Science & Analytics,280,38,92,0.267,,137585,89.9,0,High
FL_006174,45,Female,Other,2.1,8,100,1,0,1,Mobile App Development,280,25,84.1,0.19,6.8,180466,84.5,0,High
FL_006175,41,Female,India,0.8,14,84.3,1,0,0,AI & Machine Learning,280,18,78.2,0.256,34.2,87196,67.3,0,High
FL_006176,49,Male,Pakistan,0.7,9,74.4,1,1,0,Web Development,280,24,90.6,0.42,13.8,118675,93.2,0,High
FL_006177,51,Male,Canada,0.4,11,100,1,1,1,Content Writing / Copywriting,280,18,92.4,0.261,6.2,58134,68.4,1,High
FL_006178,46,Female,United Kingdom,3.4,13,71.1,0,0,0,Digital Marketing,259.94,37,85.2,0.27,17.7,85211,73.9,0,High
FL_006179,40,Female,Canada,5.1,9,79.8,0,0,1,Web Development,,37,80.4,0.278,9.6,145276,88.4,0,High
FL_006180,44,Female,Ukraine,0.2,14,40,0,0,0,Digital Marketing,280,26,100,0.289,,216970,88.6,1,High
FL_006181,45,Female,Other,1.2,7,77.8,0,1,0,AI & Machine Learning,171.96,24,75.4,,7.9,100575,66.2,0,High
FL_006182,33,Female,India,4.1,5,97.5,1,0,0,Digital Marketing,250.54,34,83.9,0.201,,244920,90.7,0,High
FL_006183,43,Male,United States,1.9,9,71.6,1,0,1,Mobile App Development,280,25,78.8,0.361,8,167419,77.2,0,High
FL_006184,34,Female,United Kingdom,4.6,15,71.9,0,0,1,Content Writing / Copywriting,139.66,28,89.2,0.359,36.6,70558,83.3,0,High
FL_006185,43,Male,Germany,5.4,12,72,1,0,0,Web Development,280,39,76.3,0.357,15.5,88447,88.2,0,High
FL_006186,25,Male,United Kingdom,0.1,11,100,1,1,1,Web Development,280,30,90.5,0.498,8.1,123896,92.9,0,High
FL_006187,24,Male,India,1.8,6,82.6,0,0,1,Digital Marketing,171.46,28,70.1,0.25,13.1,184584,70.2,0,High
FL_006188,34,Male,United States,5,8,79.6,0,1,1,Graphic Design,280,29,,0.388,,245000,91.9,0,High
FL_006189,30,Male,India,1.8,9,72.5,1,0,0,Web Development,280,22,97.4,0.243,17.5,80551,79.5,0,High
FL_006190,37,Female,Ukraine,0,10,95.5,1,1,1,Graphic Design,280,23,85.1,0.421,9.2,74547,83.7,0,High
FL_006191,30,Female,United States,1.6,5,66.1,0,1,0,Mobile App Development,280,19,74.5,0.441,7.6,43388,69.2,0,High
FL_006192,46,Female,India,7.8,9,99.1,1,1,1,Web Development,280,45,92.2,0.467,11.6,94024,92.3,0,High
FL_006193,27,Male,United States,11.5,5,77.1,0,1,1,Web Development,,38,67.2,0.306,9.3,184405,90,0,High
FL_006194,36,Female,Ukraine,3.1,11,97.7,0,0,1,Digital Marketing,193.94,26,93,0.332,10.4,57460,78.8,0,High
FL_006195,21,Male,Other,1.4,10,73.1,0,0,0,Content Writing / Copywriting,152.87,31,76.6,0.431,,245000,82.4,0,High
FL_006196,37,Female,Pakistan,2.4,5,92.1,0,1,1,Digital Marketing,206.29,28,67.4,0.194,8,165883,81.9,0,High
FL_006197,41,Male,United States,1,7,87.6,1,0,1,Video Editing,186.93,28,75.5,0.191,7.1,114918,71.7,0,High
FL_006198,49,Male,India,0.7,10,78,1,0,0,Digital Marketing,280,23,98.4,0.415,11.4,245000,81.2,0,High
FL_006199,29,Female,United Kingdom,2.6,12,100,0,0,0,Web Development,198.32,17,97.8,0.284,22,162795,87.6,0,High
FL_006200,26,Female,Pakistan,5.1,6,99.7,0,1,0,Video Editing,280,32,73.8,0.416,12.4,103841,86.6,0,High
FL_006201,39,Male,Philippines,1,13,68.7,1,1,1,Virtual Assistant,280,21,,0.461,20.5,146481,81.1,0,High
FL_006202,33,Male,Other,9.1,13,67.5,0,0,1,Video Editing,280,31,72.2,0.224,14.7,245000,92.4,0,High
FL_006203,23,Male,Other,0.7,11,75.1,1,0,0,Mobile App Development,277.1,28,86.3,0.249,10.1,63805,87.1,0,High
FL_006204,27,Male,United States,3.1,12,74.2,1,0,1,SEO / SEM,71.49,32,100,,12.5,19523,75.7,0,Medium
FL_006205,42,Female,United States,5.7,11,95.6,1,0,1,Accounting & Finance,,37,,0.246,16.8,58048,95.3,0,High
FL_006206,29,Male,India,0.9,7,84.7,0,0,1,Video Editing,280,28,91.3,0.3,10.5,245000,80.4,0,High
FL_006207,42,Male,United Kingdom,1.3,7,64.6,0,0,0,Digital Marketing,280,31,91.8,0.406,,156269,87.4,0,High
FL_006208,25,Male,Pakistan,0.2,14,65.4,1,0,1,Mobile App Development,,22,89.3,0.383,7,245000,94,0,High
FL_006209,30,Male,Brazil,10.9,10,80.8,1,0,0,Mobile App Development,280,44,82.6,0.472,8.4,183158,99,0,High
FL_006210,43,Female,United States,2.5,7,92.9,1,0,1,Digital Marketing,155.63,33,80.2,0.275,13,36019,73.3,0,Medium
FL_006211,37,Female,Germany,0.3,14,100,1,0,1,Virtual Assistant,280,25,65.5,0.334,8.2,53029,68.2,1,High
FL_006212,32,Male,Pakistan,6.7,13,81.7,1,1,0,Data Science & Analytics,241.31,32,86.3,0.289,10.5,150450,92.5,0,High
FL_006213,43,Male,Other,3.2,13,77,1,0,1,Digital Marketing,197.55,33,82.1,0.329,7.2,67491,86.2,0,High
FL_006214,36,Male,Nigeria,0.2,10,75.4,1,0,0,Data Science & Analytics,280,26,84.6,,21.9,155012,90.9,0,High
FL_006215,23,Male,Ukraine,2.3,12,67.3,0,0,0,Content Writing / Copywriting,280,25,66.6,0.362,17.8,238187,57.9,0,High
FL_006216,50,Male,India,2.2,15,77.8,1,0,0,Web Development,248.13,19,90.3,0.329,6.2,95802,88.2,0,High
FL_006217,45,Male,Brazil,0.6,12,71.2,1,1,0,Content Writing / Copywriting,280,44,,0.249,18.2,75189,70.2,0,High
FL_006218,51,Male,United States,2.1,12,72.5,0,1,1,Content Writing / Copywriting,45.48,29,68.6,0.279,16.1,24416,60.5,0,Medium
FL_006219,42,Male,Nigeria,1.3,13,88.5,1,0,1,Content Writing / Copywriting,280,29,79.8,0.33,15.4,245000,76.2,0,High
FL_006220,29,Female,United States,4.6,15,56,0,0,0,Graphic Design,280,32,94.1,,12.4,149238,81.7,1,High
FL_006221,49,Female,United States,0,13,48.3,1,0,0,Data Science & Analytics,280,27,71.9,0.383,32.3,140561,72.4,1,High
FL_006222,35,Female,United States,0.4,9,63.8,1,0,1,Digital Marketing,280,13,83.6,0.488,11.2,22902,71.4,1,Medium
FL_006223,25,Male,United States,9.5,4,91.7,0,0,1,Mobile App Development,280,41,63.2,0.241,8,56576,90.1,0,High
FL_006224,43,Female,India,2.2,15,84.6,1,0,0,Graphic Design,280,32,89.5,0.279,,147266,85.4,0,High
FL_006225,33,Female,Other,0.7,11,94.1,0,1,1,Mobile App Development,98.81,19,67.5,0.464,31.2,23081,65.1,0,Medium
FL_006226,34,Female,India,6,9,52.6,1,1,0,Digital Marketing,280,41,85.7,0.302,12.1,78513,75.8,0,High
FL_006227,40,Male,Brazil,7.2,10,87.2,1,1,1,Content Writing / Copywriting,280,45,82.9,0.309,,111763,85.2,0,High
FL_006228,35,Female,United States,0.9,5,56,1,0,0,Mobile App Development,180.59,24,81.1,0.338,12.9,127295,72.7,0,High
FL_006229,36,Male,United Kingdom,4.8,6,61.7,1,0,0,AI & Machine Learning,280,37,92.3,0.387,28.7,245000,96.9,0,High
FL_006230,43,Male,India,3.6,9,58.2,1,1,1,Data Science & Analytics,280,28,73.6,0.423,,245000,86.9,0,High
FL_006231,33,Male,India,5.2,6,60.9,0,0,1,Graphic Design,280,32,62.1,0.42,26,102142,71.2,0,High
FL_006232,37,Female,United States,5.9,8,100,0,1,0,AI & Machine Learning,280,36,71.4,0.386,11,106631,85.8,0,High
FL_006233,43,Female,United Kingdom,4.1,7,87.5,0,0,0,Mobile App Development,280,35,87.4,0.386,13.5,245000,99,0,High
FL_006234,28,Male,United States,11.9,8,49.4,1,1,0,Mobile App Development,193.83,43,100,0.262,8.4,93405,99,0,High
FL_006235,41,Male,Other,7.6,11,53.8,0,0,1,AI & Machine Learning,280,39,99.6,0.115,7.5,245000,88.9,0,High
FL_006236,22,Male,United Kingdom,1,7,80.3,0,0,0,Data Science & Analytics,280,19,67.1,0.318,16.3,52420,73.8,0,High
FL_006237,25,Male,Canada,9.3,12,81.7,1,0,0,Web Development,57.38,38,83.7,0.442,7.1,18185,93.2,0,Medium
FL_006238,26,Male,Other,1.7,6,68.8,0,0,0,Accounting & Finance,175.23,22,80.7,0.55,11.4,164137,71.7,0,High
FL_006239,32,Male,Nigeria,4.9,15,100,1,1,1,SEO / SEM,165.43,31,97.7,0.353,11.9,150602,93.5,0,High
FL_006240,38,Male,Other,7.2,10,64.8,1,0,0,Video Editing,280,42,69,0.385,11.7,180315,83.6,0,High
FL_006241,50,Female,United States,2.2,10,93.9,0,1,0,Video Editing,213.01,22,75.9,0.299,1.6,73045,75.6,0,High
FL_006242,42,Male,Canada,0.2,4,92,1,1,1,Data Science & Analytics,280,22,89,0.47,,193598,82.3,0,High
FL_006243,42,Male,India,11.4,6,100,1,1,0,AI & Machine Learning,280,47,94.4,0.428,15.5,169211,99,0,High
FL_006244,21,Male,United Kingdom,0.3,13,100,1,1,1,Data Science & Analytics,280,26,85.6,0.216,11.9,56522,72.8,0,High
FL_006245,50,Male,Nigeria,1.6,4,90.1,1,1,1,Web Development,122.17,29,100,0.443,9.6,80937,93,0,High
FL_006246,37,Male,Other,3.4,11,79.6,1,0,0,Mobile App Development,214.53,25,72.5,0.297,6.3,130105,79.8,0,High
FL_006247,50,Female,Other,0.5,13,84.7,1,1,0,Digital Marketing,280,22,87.6,0.282,,119529,75.9,0,High
FL_006248,31,Male,United States,6.9,8,88.8,1,0,0,Virtual Assistant,280,20,91.5,0.159,14.7,198608,98.5,0,High
FL_006249,30,Female,India,0.9,7,49.2,1,0,1,Virtual Assistant,280,25,93.5,0.381,17.4,245000,84.6,0,High
FL_006250,39,Female,Germany,16.2,6,55,0,0,1,Content Writing / Copywriting,163.55,58,,0.356,17.5,202398,99,0,High
FL_006251,34,Male,Ukraine,9.4,10,94.6,1,1,0,Digital Marketing,186.93,51,87.1,0.419,10.1,245000,99,0,High
FL_006252,46,Male,United States,3.5,11,100,1,0,1,AI & Machine Learning,280,37,76.5,0.371,17.7,168221,88.2,0,High
FL_006253,30,Male,United Kingdom,4.1,11,100,1,0,1,Data Science & Analytics,280,30,88.8,0.302,,74324,98.2,0,High
FL_006254,35,Female,Canada,2.9,4,75.6,1,0,0,SEO / SEM,,34,77,0.324,6.6,125801,89,0,High
FL_006255,48,Male,Brazil,1.9,10,84.2,1,0,0,Video Editing,280,21,85.6,0.418,23.2,22966,68.9,1,Medium
FL_006256,39,Male,United Kingdom,1.6,8,71.7,1,0,0,Digital Marketing,,26,84.9,0.378,6.8,96695,95,1,High
FL_006257,24,Female,Brazil,8.4,5,100,1,0,1,Video Editing,238.79,43,89.3,0.47,11.5,245000,99,0,High
FL_006258,22,Male,Philippines,3.3,11,72.8,1,0,0,Content Writing / Copywriting,122.21,32,99.8,0.308,7,53693,93.7,0,High
FL_006259,29,Male,Other,6.6,5,66.5,0,0,1,Data Science & Analytics,278.63,28,67.3,0.221,,150719,88.7,0,High
FL_006260,30,Male,Pakistan,2.7,9,76.4,1,0,1,Digital Marketing,280,34,78.5,0.333,26.7,243903,91.7,0,High
FL_006261,48,Female,United Kingdom,1.4,15,72.7,1,1,0,Data Science & Analytics,254.3,29,75.7,0.432,12.4,218439,77.5,0,High
FL_006262,31,Female,Other,0.4,8,77.9,1,1,0,Web Development,280,22,82.3,,10.7,181628,78.4,1,High
FL_006263,34,Female,United States,1.5,9,93.4,1,0,1,AI & Machine Learning,280,14,72.9,0.228,10.5,115373,86.5,0,High
FL_006264,27,Female,Other,8.1,14,81,1,0,1,Web Development,239.48,38,100,0.343,21.3,245000,99,0,High
FL_006265,43,Female,Ukraine,4.7,13,69.5,0,1,1,Video Editing,280,36,82.4,0.374,15.2,143785,91.5,0,High
FL_006266,35,Female,Other,5.9,11,68.5,1,0,0,Digital Marketing,280,33,88.6,0.439,16.2,129035,83,0,High
FL_006267,42,Female,India,5.6,12,70.4,1,1,0,Data Science & Analytics,280,41,87.7,0.132,,245000,96.3,0,High
FL_006268,51,Male,Ukraine,0.5,6,47.9,1,0,1,Web Development,280,17,100,0.354,19.9,128618,76.7,1,High
FL_006269,39,Female,Germany,0.7,6,93.5,0,1,1,Web Development,220.42,24,89.3,0.454,12.2,149289,86.2,0,High
FL_006270,42,Male,Ukraine,1.5,10,88.9,0,0,1,Mobile App Development,280,24,82.9,0.171,8.8,67786,68,0,High
FL_006271,35,Male,India,1.4,6,100,1,1,0,Data Science & Analytics,280,31,94.2,0.459,22.2,209730,94,0,High
FL_006272,50,Female,India,0.3,14,85.1,1,1,0,Digital Marketing,176.18,28,100,0.446,16.9,182852,85.3,0,High
FL_006273,48,Male,Pakistan,0.6,13,54.9,0,0,0,AI & Machine Learning,280,14,97.9,0.348,16.7,69864,85.1,0,High
FL_006274,44,Male,United Kingdom,7.4,15,81.4,1,0,0,Digital Marketing,280,48,77.9,0.229,13.2,245000,84.3,0,High
FL_006275,28,Male,Brazil,3.4,8,82,1,0,1,Graphic Design,280,34,91.6,0.182,14.4,115877,78.4,0,High
FL_006276,31,Female,India,1.6,13,90.9,1,1,0,Web Development,92.2,21,,0.48,,71386,85.1,0,High
FL_006277,49,Female,Other,2.8,7,100,0,1,0,Digital Marketing,280,32,80.4,0.524,10.2,75324,89.6,0,High
FL_006278,29,Male,United Kingdom,1.2,14,59.2,1,0,1,AI & Machine Learning,280,29,100,0.681,13.6,245000,99,0,High
FL_006279,35,Male,United States,3.3,12,88.1,1,0,1,Content Writing / Copywriting,79.85,30,89.1,0.255,15,18711,68.8,1,Medium
FL_006280,21,Male,United States,0.3,14,76.3,1,1,1,AI & Machine Learning,280,23,74.4,0.228,16.8,27283,53.6,0,Medium
